norad_id,intl_designator,name,alt_names,object_type,size_class,size_source,mass_kg,length_m,width_m,height_m,deployed_span_m,shape,equiv_sphere_radius_m,rcs_m2,status,gcat_status,launch_date,decay_date,launch_vehicle,launch_site,launch_site_country,launch_pad,operator,operator_country,orbit_source,op_orbit,orbit_epoch,inclination_deg,raan_deg,eccentricity,arg_perigee_deg,mean_anomaly_deg,mean_motion_rev_day,period_min,sma_km,apogee_km,perigee_km,ns_org,ns_nation,ns_status,ns_desc,ns_url
29661,2006-055C,Navy-OSCAR-60,NO-60,Payload,4 kg,mass,4.0,0.1,0.1,,1.2,Cube + Ant,,,Reentered,R,2006-12-10,2007-05-30,Space Shuttle,"NASA John F. Kennedy Space Center, Florida",US,LC39B,US Naval Academy,US,GCAT (initial),LLEO/I,,51.65,,,,,,,,332.0,313.0,,,,,
29662,2006-055D,NMARS,-,Payload,3 kg,mass,3.0,0.1,0.1,,1.3,Cube + Ant,,,Reentered,R,2006-12-10,2007-05-06,Space Shuttle,"NASA John F. Kennedy Space Center, Florida",US,LC39B,US Naval Academy,US,GCAT (initial),LLEO/I,,51.64,,,,,,,,333.0,313.0,,,,,
29660,2006-055B,MEPSI 2A,-,Payload,1.125 kg,mass,1.125,0.13,0.1,,15.0,2 Cube + Tether,,,Reentered,R,2006-12-10,2007-03-08,Space Shuttle,"NASA John F. Kennedy Space Center, Florida",US,LC39B,US Air Force Space and Missile Center,US,GCAT (initial),LLEO/I,,51.64,,,,,,,,332.0,311.0,,,,,
29482,2006-041D,SSSAT,-,Payload,6 kg,mass,6.0,0.2,0.1,,0.2,Box+Sail,,,Reentered,R,2006-09-22,2006-09-25,M-V (1),"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",J,M-V,ISAS/JAXA,J,GCAT (initial),LLEO/S,,98.32,,,,,,,,579.0,276.0,,,,,
29484,2006-041F,HITSAT-OSCAR-59,HO-59,Payload,4 kg,mass,4.0,0.2,0.1,,0.2,Box,,,Reentered,R,2006-09-22,2008-06-18,M-V (1),"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",J,M-V,Hokkaido kogyo daigaku,J,GCAT (initial),LLEO/S,,98.33,,,,,,,,668.0,279.0,,,,,
28941,2006-005C,Cubesat-OSCAR-56,CO-56,Payload,4 kg,mass,4.0,0.2,0.1,,0.2,Box,,,Reentered,R,2006-02-21,2009-10-25,M-V (1),"Kagoshima Space Center, Kagoshima, Kyushu, Nippon",J,M-V,Tokyo Kogyo Daigaku,J,GCAT (initial),LLEO/S,,98.19,,,,,,,,711.0,298.0,,,,,
28892,2005-043C,UWE-1,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,0.1,0.1,Box,0.0691,0.0184,In orbit,O,2005-10-27,-,Kosmos 11K65M,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC132/1,Julius-Maximilians-Universitat Wurzburg,D,TLE 2026-05-28,LEO/S,2026-05-27T21:00:14Z,98.3049,303.6408,0.0012456,274.7191,85.2592,14.72056337,97.822,7032.648,663.3,645.8,University of Würzburg,Germany,Was operational,Demonstrate CubeSat platform technologies and solar cells.,https://www.nanosats.eu/sat/uwe-1
28897,2005-043H,NCUBE-2?,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,0.1,0.1,Box,0.0691,0.0133,In orbit,O,2005-10-27,-,Kosmos 11K65M,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC132/1,NSC/ARR,N,TLE 2026-05-28,LEO/S,2026-05-28T03:09:14Z,98.292,305.5752,0.001212,251.5827,168.631,14.73866869,97.702,7026.888,657.3,640.2,Norwegian University of Science and Technology (NTNU),Norway,"Deployment failure, On spacecraft",Educational space systems engineering and AIS receiver.,https://www.nanosats.eu/sat/ncube-2
28895,2005-043F,Cubesat-OSCAR-58,CO-58,Payload,~1U,estimated (volume),1.0,0.1,0.1,0.1,0.1,Box,0.0691,0.0151,In orbit,O,2005-10-27,-,Kosmos 11K65M,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC132/1,Tokyo daigaku (Todai),J,TLE 2026-05-28,LEO/S,2026-05-28T03:42:03Z,98.2963,303.3588,0.0012778,268.7999,91.1744,14.72568877,97.788,7031.016,661.9,643.9,,,,,
28547,2005-007C,TNS-0 Nanosputnik,-,Payload,5 kg,mass,5.0,0.3,0.1,,0.3,Cyl,,,Reentered,TFR,2005-02-28,2005-03-03,Soyuz-U-PVB,"GIK-5, Baykonur, Kazakstan",RU,LC1,RKKE/NIIKP,RU,GCAT (initial),LLEO/I,,51.64,,,,,,,,359.0,349.0,,,,,
28373,2004-025H,UniSat-3,-,Payload,~12U,estimated (volume),12.0,0.3,0.2,0.2,0.3,Oct Cyl,0.1414,0.1079,In orbit,O,2004-06-29,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,Gruppo di Astrodinamica dell'Universita degli Studi di Roma 'La Sapienza',I,TLE 2026-05-28,LEO/S,2026-05-28T06:27:15Z,98.6938,157.5213,0.0066188,53.1742,307.5497,14.49052399,99.375,7106.882,775.8,681.7,,,,,
28370,2004-025E,SaudiComsat-2,-,Payload,~8U,estimated (volume),12.0,0.2,0.2,0.2,0.2,Box,0.1382,0.06,In orbit,O,2004-06-29,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,King Abdul Aziz City for Science and Technology,SA,TLE 2026-05-28,LEO/S,2026-05-28T06:01:44Z,98.6643,159.933,0.0054558,321.0693,38.6577,14.49967406,99.313,7103.892,764.5,687.0,,,,,
28369,2004-025D,SaudiComsat-1,-,Payload,~8U,estimated (volume),12.0,0.2,0.2,0.2,0.2,Box,0.1382,0.0485,In orbit,O,2004-06-29,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,King Abdul Aziz City for Science and Technology,SA,TLE 2026-05-28,LEO/S,2026-05-28T06:51:48Z,98.5773,157.8807,0.0033424,84.7797,275.7212,14.5545502,98.938,7086.024,731.6,684.2,,,,,
28366,2004-025A,Aprizesat-2,-,Payload,~8U,estimated (volume),11.0,0.2,0.2,0.2,0.2,Box + Ant,0.1382,0.0543,In orbit,O,2004-06-29,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,SpaceQuest,US,TLE 2026-05-28,LEO/S,2026-05-28T05:53:48Z,98.0997,315.3568,0.0104562,310.766,48.4488,14.38027821,100.137,7143.159,839.7,690.3,,,,,
28372,2004-025G,Aprizesat-1,-,Payload,~8U,estimated (volume),11.0,0.2,0.2,0.2,0.2,Box + Ant,0.1382,0.0575,In orbit,O,2004-06-29,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,SpaceQuest,US,TLE 2026-05-28,LEO/S,2026-05-28T07:22:38Z,98.6307,158.4916,0.0043888,214.3528,145.4827,14.51766067,99.19,7098.023,751.0,688.7,,,,,
28375,2004-025K,AMSAT-OSCAR-51,"AO-51,AMSAT-Oscar-E",Payload,~27U,estimated (volume),10.0,0.3,0.3,0.3,0.3,Box,0.2073,0.079,In orbit,O,2004-06-29,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,AMSAT North America  (Radio Amateur Satellite Corp),US,TLE 2026-05-28,LEO/S,2026-05-28T04:27:41Z,98.6602,111.8028,0.0080123,177.1531,183.0131,14.43862872,99.732,7123.901,802.8,688.7,,,,,
27944,2003-042F,Larets,-,Payload,~8U,estimated (volume),10.0,0.2,0.2,0.2,0.2,Sphere,0.1,0.136,In orbit,O,2003-09-27,-,Kosmos 11K65M,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC132/1,NII Kosmicheskovo Priborostroeniya,SU,TLE 2026-05-28,LEO/S,2026-05-28T07:02:14Z,98.4134,310.0836,0.0013521,97.8054,262.4683,14.63865,98.37,7058.859,690.3,671.2,,,,,
27845,2003-031F,QuakeSat,NLS-2,Payload,3U,nanosats.eu,4.0,0.3,0.1,0.1,0.6,Box + Ant,0.1056,0.2138,In orbit,O,2003-06-30,-,Rokot,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC133/3,"QuakeFinder LLC, Palo Alto",US,TLE 2026-05-28,LEO/S,2026-05-28T06:54:38Z,98.6629,157.3407,0.0007302,259.8019,100.2337,14.24931401,101.057,7186.86,814.0,803.5,Stanford University,US,Was operational,Detecting earthquake ELF emission data. First 3U CubeSat.,https://www.nanosats.eu/sat/quakesat
27842,2003-031C,DTUSat,NLS-1,Payload,~1U,estimated (volume),1.0,0.1,0.1,0.1,0.1,Box,0.0691,0.058,In orbit,O,2003-06-30,-,Rokot,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC133/3,Danmarks Tekniske Universitet,DK,TLE 2026-05-28,LEO/S,2026-05-28T06:46:54Z,98.685,156.9826,0.0008505,214.022,146.0415,14.23917403,101.129,7190.272,818.3,806.0,,,,,
27848,2003-031J,Cubesat-OSCAR-57,CO-57,Payload,~1U,estimated (volume),1.0,0.1,0.1,0.1,0.1,Box,0.0691,0.0293,In orbit,O,2003-06-30,-,Rokot,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC133/3,Tokyo daigaku (Todai),J,TLE 2026-05-28,LEO/S,2026-05-27T12:03:59Z,98.6769,156.0511,0.0008219,263.5148,96.5095,14.23608286,101.151,7191.313,819.1,807.3,,,,,
27844,2003-031E,Cubesat-OSCAR-55,CO-55,Payload,~1U,estimated (volume),1.0,0.1,0.1,0.1,0.1,Box,0.0691,0.069,In orbit,O,2003-06-30,-,Rokot,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC133/3,Tokyo Kogyo Daigaku,J,TLE 2026-05-28,LEO/S,2026-05-28T00:23:37Z,98.6738,156.8292,0.0008429,240.4784,119.5555,14.24321573,101.101,7188.912,816.8,804.7,,,,,
27847,2003-031H,Can X-1,NLS-1,Payload,1U,nanosats.eu,1.0,0.1,0.1,0.1,0.1,Box,0.0691,0.0154,In orbit,O,2003-06-30,-,Rokot,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC133/3,UTIAS Space Flight Laboratory,CA,TLE 2026-05-28,LEO/S,2026-05-28T07:12:05Z,98.6864,157.01,0.0008454,215.7608,144.3005,14.23845087,101.135,7190.515,818.5,806.3,Space Flight Laboratory,Canada,No signal,Demonstrate novel technologies for ADCS.,https://www.nanosats.eu/sat/canx-1
27846,2003-031G,AAU-Cubesat,NLS-1,Payload,~1U,estimated (volume),1.0,0.1,0.1,0.1,0.1,Box,0.0691,0.0108,In orbit,O,2003-06-30,-,Rokot,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC133/3,Aalborg Universitet,DK,TLE 2026-05-28,LEO/S,2026-05-28T06:17:10Z,98.6848,156.9888,0.0008479,213.9415,146.1222,14.23950335,101.127,7190.161,818.1,805.9,,,,,
27608,2002-058D,Unisat 2,-,Payload,~12U,estimated (volume),12.0,0.3,0.2,0.2,0.8,Box + Ant,0.1596,0.172,In orbit,O,2002-12-20,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,Gruppo di Astrodinamica dell'Universita degli Studi di Roma 'La Sapienza',I,TLE 2026-05-28,LEO/I,2026-05-28T06:25:47Z,64.5519,83.1898,0.0061955,256.4909,102.929,14.84264409,97.018,6994.033,659.2,572.6,,,,,
27606,2002-058B,Latinsat-B,Aprizesat,Payload,~8U,estimated (volume),11.0,0.2,0.2,0.2,0.2,Box + Ant,0.1382,0.025,In orbit,O,2002-12-20,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,Aprize Satellite Inc.,US,TLE 2026-05-28,LEO/I,2026-05-28T04:24:06Z,64.5546,311.9891,0.0087346,273.8637,85.2483,14.76993309,97.495,7016.968,700.1,577.5,,,,,
27612,2002-058H,Latinsat-A,Aprizesat,Payload,~8U,estimated (volume),11.0,0.2,0.2,0.2,0.2,Box + Ant,0.1382,0.033,In orbit,O,2002-12-20,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,Aprize Satellite Inc.,US,TLE 2026-05-28,LEO/I,2026-05-28T02:15:09Z,64.5556,24.0202,0.0054148,250.9926,108.531,14.85433094,96.941,6990.364,650.1,574.4,,,,,
27562,2002-052B,MEPSI 1A,-,Payload,0.8 kg,mass,0.8,0.127,0.1,,15.0,2 Box + Tether,,,Reentered,R,2002-11-24,2003-01-31,Space Shuttle,"NASA John F. Kennedy Space Center, Florida",US,LC39A,US Air Force Space and Missile Center,US,GCAT (initial),LLEO/I,,51.65,,,,,,,,397.0,388.0,,,,,
27005,2001-056E,Reflector,-,Payload,8 kg,mass,8.0,1.5,0.5,,1.5,Tee Ant,0.4886,0.2265,In orbit,O,2001-12-10,-,Zenit-2,"GIK-5, Baykonur, Kazakstan",RU,LC45/1,AFRL/NIIPP,RU,TLE 2026-05-28,LEO/S,2026-05-28T06:09:36Z,99.7641,318.2923,0.0018693,162.8532,197.325,13.71442803,104.999,7372.533,1008.2,980.6,,,,,
26931,2001-043C,Navy-OSCAR-44,"STP P97-1:PN,NO-44,USNA-1:P",Payload,~8U,estimated (volume),10.0,0.2,0.2,0.2,0.7,Box + Ant,0.1382,0.1788,In orbit,O,2001-09-30,-,Athena-1,"Kodiak Launch Complex, Kodiak Island, Alaska",US,LP1,USNA/AFSMC,US,TLE 2026-05-28,LEO/I,2026-05-28T01:03:03Z,67.051,296.3709,0.0006157,263.8627,96.1773,14.31947362,100.562,7163.366,789.6,780.8,,,,,
26621,2000-075C,Munin,-,Payload,~8U,estimated (volume),6.0,0.2,0.2,0.2,0.3,Box,0.1382,0.1659,In orbit,O,2000-11-21,-,Delta 7320-10,"Vandenberg AFB, California",US,SLC2W,Institutet for rymdfysik (IRF),S,TLE 2026-05-28,LEO/S,2026-05-28T05:52:13Z,95.4124,81.5945,0.0709048,303.4902,50.0373,13.04838058,110.359,7621.33,1783.6,702.8,Swedish Institute of Space Physics,Sweden,Was operational,Collect data on auroral activity to predict space weather.,https://www.nanosats.eu/sat/munin
26547,2000-057C,Unisat,-,Payload,~12U,estimated (volume),12.0,0.3,0.2,0.2,0.8,Box + Ant,0.1596,0.091,In orbit,O,2000-09-26,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,Gruppo di Astrodinamica dell'Universita degli Studi di Roma 'La Sapienza',I,TLE 2026-05-28,LEO/I,2026-05-28T06:29:03Z,64.5426,176.7105,0.0042567,301.6532,58.0438,15.09703456,95.383,6915.242,566.5,507.7,,,,,
26549,2000-057E,Saudi-OSCAR-42,"SO-42,Saudi-Oscar-42",Payload,~8U,estimated (volume),10.0,0.2,0.2,0.2,0.2,Box,0.1382,0.0914,In orbit,O,2000-09-26,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,King Abdul Aziz City for Science and Technology,SA,TLE 2026-05-28,LEO/I,2026-05-28T02:46:59Z,64.5492,58.1972,0.0042301,312.1407,47.6111,14.91112903,96.572,6972.601,624.0,565.0,,,,,
26548,2000-057D,Saudi-OSCAR-41,"SO-41,Saudi-Oscar-41",Payload,~8U,estimated (volume),10.0,0.2,0.2,0.2,0.2,Box,0.1382,0.2762,In orbit,O,2000-09-26,-,Dnepr,"GIK-5, Baykonur, Kazakstan",RU,LC109/95,King Abdul Aziz City for Science and Technology,SA,TLE 2026-05-28,LEO/I,2026-05-28T05:58:24Z,64.546,189.2467,0.0041729,293.2204,66.4519,15.01540745,95.901,6940.282,591.1,533.2,,,,,
26904,2000-042C,Picosat 7,-,Payload,0.25 kg,mass,0.25,0.1,0.1,,30.0,2 Box + Tether,,,Reentered,R,2000-07-19,2002-07-11,Minotaur I,"South Vandenberg AFB, California",US,SLC8,Defense Advanced Research Projects Agency,US,GCAT (initial),LLEO/S,,97.78,,,,,,,,539.0,511.0,,,,,
26386,2000-033C,SNAP-1,-,Payload,0.3×0.4×0.4 m,dimensions,6.0,0.3,0.4,0.4,0.4,Box,0.2523,0.132,In orbit,O,2000-06-28,-,Kosmos 11K65M,1-y Gosudarstvenniy Ispitatelniy Kosmodrom MO RF,RU,LC132/1,Surrey Satellite Technology Ltd,UK,TLE 2026-05-28,LEO/S,2026-05-28T05:47:25Z,97.7558,135.7949,0.0009336,340.1927,19.8919,14.74845602,97.637,7023.778,652.2,639.1,Surrey Satellite Technology,UK,Was operational,"SNAP-1 nanosatellite, weighing 6.3kg, had a number of firsts, including what we believe to be the first nanosat with propulsion.",https://www.nanosats.eu/sat/snap-1
26091,2000-004J,Thelma,Thunder,Payload,0.5 kg,mass,0.5,0.0,25.0,25.0,0.2,Box,9.9736,0.0989,In orbit,O,2000-01-27,-,Minotaur I,"South Vandenberg AFB, California",US,SLC8,Santa Clara University,US,TLE 2026-05-28,LEO/S,2026-05-28T05:21:36Z,100.1799,256.4774,0.0024047,14.4988,345.689,14.59879746,98.638,7071.699,710.6,676.6,,,,,
26094,2000-004M,STENSAT,-,Payload,0.235 kg,mass,0.235,0.0,25.0,25.0,0.1,Box,9.9736,0.0143,In orbit,O,2000-01-27,-,Minotaur I,"South Vandenberg AFB, California",US,SLC8,AMSAT North America  (Radio Amateur Satellite Corp),US,TLE 2026-05-28,LEO/S,2026-05-27T12:49:21Z,100.2169,160.3482,0.0030956,243.5272,116.2738,14.47264942,99.498,7112.733,756.6,712.6,Stensat Group,US,No signal,Voice repeater for amateur radio operators.,https://www.nanosats.eu/sat/stensat
26080,2000-004H,Picosat 1,PICO21,Payload,0.25 kg,mass,0.25,0.0,25.0,25.0,30.0,2 Box + Tether,9.9736,0.0128,In orbit,O,2000-01-27,-,Minotaur I,"South Vandenberg AFB, California",US,SLC8,Defense Advanced Research Projects Agency,US,TLE 2026-05-28,LEO/S,2026-05-27T00:44:40Z,100.2151,178.5814,0.0028936,223.4973,136.3931,14.47693208,99.469,7111.33,753.8,712.6,,,,,
26092,2000-004K,Louise,Lightning,Payload,0.5 kg,mass,0.5,0.0,25.0,25.0,0.2,Box,9.9736,0.037,In orbit,O,2000-01-27,-,Minotaur I,"South Vandenberg AFB, California",US,SLC8,Santa Clara University,US,TLE 2026-05-28,LEO/S,2026-05-28T01:13:06Z,100.2082,170.4232,0.0031161,199.8181,160.1798,14.48798315,99.393,7107.713,751.7,707.4,,,,,
26093,2000-004L,JAK,-,Payload,0.2 kg,mass,0.2,0.0,25.0,25.0,0.1,Box,9.9736,0.035,In orbit,O,2000-01-27,-,Minotaur I,"South Vandenberg AFB, California",US,SLC8,Santa Clara University,US,TLE 2026-05-28,LEO/S,2026-05-28T05:06:55Z,100.1897,290.9938,0.0022651,275.7895,84.0718,14.65105042,98.286,7054.875,692.7,660.8,,,,,
26065,2000-004E,ASUSAT-OSCAR-37,AO-37,Payload,~16U,estimated (volume),6.0,0.2,0.3,0.3,0.3,Cyl,0.162,0.8525,In orbit,O,2000-01-27,-,Minotaur I,"South Vandenberg AFB, California",US,SLC8,Arizona State University,US,TLE 2026-05-28,LEO/S,2026-05-28T06:16:29Z,100.1945,85.1274,0.0036692,89.6309,270.9076,14.38227226,100.123,7142.499,790.6,738.2,,,,,
25685,1999-015C,Sputnik-99,-,Payload,3 kg,mass,3.0,0.2,0.2,,0.2,Sphere + Ant,,,Reentered,R,1999-04-02,1999-07-29,Soyuz-U-PVB,"GIK-5, Baykonur, Kazakstan",RU,LC1,AMSAT-Russia,RU,GCAT (initial),LLEO/I,,51.66,,,,,,,,345.0,328.0,,,,,
65941,1998-067XN,YOTSUBA-KULOVER,-,Payload,2U,nanosats.eu,1.8,0.2,0.1,,0.3,Box + pan,,,Reentered,R,1998-11-20,2026-04-17,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,KYUT/KYUD,J,GCAT (initial),LLEO/I,,51.63,,,,,,,,416.0,412.0,Kyushu Institute of Technology,Japan,"Unknown, ?",Observe the small perturbation of the geomagnetic field at the LEO.,https://www.nanosats.eu/sat/yotsuba-kulover
67686,1998-067YC,UiTMSAT-2,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,0.1,0.1,Box,0.0691,,In orbit,O,1998-11-20,-,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,Universiti Teknologi MARA,MY,TLE 2026-05-28,LLEO/I,2026-05-27T21:48:00Z,51.6286,34.8989,0.000943,112.8969,247.3021,15.61624305,92.212,6761.102,389.3,376.6,Universiti Teknologi MARA (UiTM),Malaysia,On ISS,"obtain practical exposure, participate in hands-on training, learn and involve in the entire process of developing and launching the Nanosatellite.",https://www.nanosats.eu/sat/uitmsat-2
67687,1998-067YD,Teruteru,-,Payload,~1U,estimated (volume),1.0,0.1,0.1,0.1,0.1,Box,0.0691,,In orbit,O,1998-11-20,-,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,Hokkaido kagaku daigaku,J,TLE 2026-05-28,LLEO/I,2026-05-28T06:18:34Z,51.6318,34.2765,0.0009374,110.4415,249.7585,15.58746549,92.382,6769.421,397.6,384.9,,,,,
66909,1998-067XV,SilverSat,-,Payload,1U,nanosats.eu,0.88,0.1,0.1,,0.4,Box+antenna,,,Reentered,R,1998-11-20,2026-04-23,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,SilverSat,US,GCAT (initial),LLEO/I,,51.63,,,,,,,,418.0,411.0,SilverSat,US,Operational,Educational mission and technology demonstration using social media to send information directly from a satellite to its users.,https://www.nanosats.eu/sat/silversat
65733,1998-067XM,Raicho,-,Payload,2 kg,mass,2.0,0.2,0.1,,0.2,Box,,,Reentered,R,1998-11-20,2026-01-21,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,GIFU/GIDAI,J,GCAT (initial),LLEO/I,,51.63,,,,,,,,413.0,407.0,,,,,
,1998-067XT,RHOK-SAT,-,Payload,6U,nanosats.eu,1.6,0.1,0.1,,0.5,Box+antenna,,,Reentered,R,1998-11-20,2026-05-08,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,Rhodes College,US,GCAT (initial),LLEO/I,,51.63,,,,,,,,418.0,411.0,Rhodes College,US,"No signal, ?",Education mission to test the space hardiness of novel perovskite photovoltaic devices for lunar and planetary missions.,https://www.nanosats.eu/sat/rhok-sat
67688,1998-067YE,LEOPARD,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.7,Box+ 2 pan,0.1056,,In orbit,O,1998-11-20,-,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,"Kyushu Kogyo Daigaku, Cent. Nanosatellite Testing, Tobata Campus",J,TLE 2026-05-28,LLEO/I,2026-05-28T01:44:28Z,51.6304,34.501,0.0009401,111.8825,248.3169,15.60520634,92.277,6764.289,392.5,379.8,Kyushu Institute of Technology,Japan,On ISS,Perform technology demonstration for an on-orbit positioning system and observe the horizon for light-intensity experiment.,https://www.nanosats.eu/sat/leopard
67683,1998-067XZ,KNACKSAT-2,-,Payload,3U,nanosats.eu,3.0,0.3,0.1,0.1,0.3,Box,0.1056,,In orbit,O,1998-11-20,-,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,KMUTNB/KYUT,T,TLE 2026-05-28,LLEO/I,2026-05-28T05:21:40Z,51.6305,34.7539,0.0011623,129.2916,230.9109,15.57990994,92.427,6771.609,401.3,385.6,King Mongkut's University of Technology,Thailand,On ISS,"Monitor the position and speed of Thai trains via satellite, test photography from space, and examine radiation shielding technology.",https://www.nanosats.eu/sat/knacksat-2
65942,1998-067XP,IWATU,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,1998-11-20,2026-03-04,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,e-kagaku Assocation of Global Science and Education,J,GCAT (initial),LLEO/I,,51.63,,,,,,,,416.0,412.0,,,,,
,1998-067XK,Horai,-,Payload,1 kg,mass,1.0,0.1,0.1,,10.0,Box+tether,,,Reentered,R,1998-11-20,2026-03-10,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,Shizuoka Daigaku,J,GCAT (initial),LLEO/I,,51.63,,,,,,,,413.0,407.0,,,,,
65732,1998-067XL,Hamorun,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,1998-11-20,2026-02-16,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,Rimansatto purojekuto,J,GCAT (initial),LLEO/I,,51.63,,,,,,,,411.0,410.0,,,,,
67685,1998-067YB,Gxiba-1,-,Payload,~1U,estimated (volume),1.0,0.1,0.1,0.1,0.1,Box,0.0691,,In orbit,O,1998-11-20,-,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,Universidad Popular Autonoma del Estado de Puebla,MX,TLE 2026-05-28,LLEO/I,2026-05-28T04:18:55Z,51.6297,34.4608,0.0013223,127.3152,232.9048,15.59224153,92.354,6768.038,398.9,381.0,,,,,
,1998-067XY,Foras Promineo,-,Payload,3U,nanosats.eu,5.0,0.3,0.1,,0.3,Box,,,In orbit,O,1998-11-20,-,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,Perkins High School,US,GCAT (initial),LLEO/I,,51.63,,,,,,,,419.0,412.0,Perkins Local School District,US,"No signal, ?","Education mission where the payload is a dynamic game that will inspire, engage, and educate the public.",https://www.nanosats.eu/sat/foras-promineo
,1998-067XU,EagleSat-2,-,Payload,3U,nanosats.eu,5.0,0.3,0.1,,0.3,Box,,,Reentered,R,1998-11-20,2026-05-08,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,Embry-Riddle Aeronautical University (ERAU),US,GCAT (initial),LLEO/I,,51.63,,,,,,,,418.0,411.0,"Embry-Riddle Aeronautical University, Prescott",US,"No signal, ?",Detect cosmic rays and study effects of radiation on various memory chips.,https://www.nanosats.eu/sat/eaglesat-2
65729,1998-067XH,Dragonfly,-,Payload,2U,nanosats.eu,2.0,0.2,0.1,,0.2,Box,,,Reentered,R,1998-11-20,2026-01-31,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,"Kyushu Kogyo Daigaku, Cent. Nanosatellite Testing, Tobata Campus",J,GCAT (initial),LLEO/I,,51.63,,,,,,,,411.0,410.0,Kyushu Institute of Technology,Japan,Operational,"P erforms the following missions: APRS digipeater , Store-and-Forward and New UHF transceiver .",https://www.nanosats.eu/sat/dragonfly
66906,1998-067XS,DUPLEX,-,Payload,6U,nanosats.eu,10.0,0.3,0.2,0.2,0.3,Box,0.1596,,In orbit,O,1998-11-20,-,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,Champaign-Urbana Aerospace LLC,US,TLE 2026-05-28,LLEO/I,2026-05-28T06:44:40Z,51.6295,29.8815,0.0004818,117.8288,242.3195,15.60993465,92.249,6762.923,388.0,381.5,CU Aerospace,US,Operational,Equipped with two different propulsion systems.,https://www.nanosats.eu/sat/duplex
,1998-067XW,ContentCube,-,Payload,1U,nanosats.eu,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,1998-11-20,2026-05-17,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,Virginia Polytechnic Institute and State University,US,GCAT (initial),LLEO/I,,51.63,,,,,,,,419.0,413.0,Virginia Tech,US,"No signal, ?",Selfie-stick for space will external LCD screen.,https://www.nanosats.eu/sat/contentcube
,1998-067XX,CU Alpha,-,Payload,1 kg,mass,1.0,0.1,0.1,,0.1,Box,,,Reentered,R,1998-11-20,2026-04-11,Proton-K,"GIK-5, Baykonur, Kazakstan",RU,LC81/23,Cornell University,US,GCAT (initial),LLEO/I,,51.63,,,,,,,,418.0,410.0,,,,,
